Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval
3684,338,7,2015-09-13,0.0,0,0,0,a,c,1590.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3685,339,7,2015-09-13,0.0,0,0,0,a,c,2280.0,7.2247043363994745,2008.6688567674114,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
3686,340,7,2015-09-13,0.0,0,0,0,a,c,8080.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3687,341,7,2015-09-13,0.0,0,0,0,a,a,190.0,9.0,2011.0,0,0.0,0.0,0
3688,342,7,2015-09-13,0.0,0,0,0,d,c,15770.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
3689,343,7,2015-09-13,0.0,0,0,0,d,a,18650.0,4.0,2004.0,1,14.0,2014.0,"Jan,Apr,Jul,Oct"
3690,344,7,2015-09-13,0.0,0,0,0,a,c,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
3691,345,7,2015-09-13,0.0,0,0,0,a,a,120.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
3692,346,7,2015-09-13,0.0,0,0,0,a,c,8090.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3693,347,7,2015-09-13,0.0,0,0,0,d,c,9360.0,7.0,2013.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
3694,348,7,2015-09-13,0.0,0,0,0,a,a,16490.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
3695,350,7,2015-09-13,0.0,0,0,0,d,a,8880.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
3696,351,7,2015-09-13,0.0,0,0,0,a,a,5290.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
3697,352,7,2015-09-13,0.0,0,0,0,d,c,6360.0,7.2247043363994745,2008.6688567674114,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
3698,353,7,2015-09-13,1.0,0,0,0,b,b,900.0,7.2247043363994745,2008.6688567674114,1,14.0,2013.0,"Feb,May,Aug,Nov"
3699,354,7,2015-09-13,0.0,0,0,0,d,c,1500.0,10.0,2005.0,0,0.0,0.0,0
3700,355,7,2015-09-13,0.0,0,0,0,a,c,9720.0,8.0,2013.0,0,0.0,0.0,0
3701,356,7,2015-09-13,0.0,0,0,0,d,c,8970.0,12.0,2007.0,1,22.0,2012.0,"Feb,May,Aug,Nov"
3702,358,7,2015-09-13,0.0,0,0,0,a,a,2890.0,10.0,2003.0,0,0.0,0.0,0
3703,359,7,2015-09-13,0.0,0,0,0,d,c,4370.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3704,362,7,2015-09-13,0.0,0,0,0,c,c,340.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3705,364,7,2015-09-13,0.0,0,0,0,a,c,13620.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
3706,365,7,2015-09-13,0.0,0,0,0,c,a,2410.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
3707,367,7,2015-09-13,0.0,0,0,0,d,c,2640.0,9.0,2012.0,0,0.0,0.0,0
3708,368,7,2015-09-13,0.0,0,0,0,d,c,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
3709,369,7,2015-09-13,0.0,0,0,0,d,c,5870.0,4.0,2014.0,0,0.0,0.0,0
3710,370,7,2015-09-13,0.0,0,0,0,d,a,8250.0,10.0,2000.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct"
3711,371,7,2015-09-13,0.0,0,0,0,d,c,1970.0,7.0,2009.0,1,45.0,2014.0,"Feb,May,Aug,Nov"
3712,372,7,2015-09-13,0.0,0,0,0,d,c,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct"
3713,373,7,2015-09-13,0.0,0,0,0,d,c,11120.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
3714,377,7,2015-09-13,0.0,0,0,0,a,c,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov"
3715,378,7,2015-09-13,0.0,0,0,0,a,c,2140.0,8.0,2012.0,0,0.0,0.0,0
3716,379,7,2015-09-13,0.0,0,0,0,d,a,6630.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3717,380,7,2015-09-13,0.0,0,0,0,a,a,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
3718,383,7,2015-09-13,0.0,0,0,0,a,c,350.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3719,385,7,2015-09-13,0.0,0,0,0,d,a,4580.0,9.0,2007.0,0,0.0,0.0,0
3720,386,7,2015-09-13,0.0,0,0,0,d,c,1460.0,4.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
3721,387,7,2015-09-13,0.0,0,0,0,c,a,210.0,7.2247043363994745,2008.6688567674114,1,36.0,2013.0,"Mar,Jun,Sept,Dec"
3722,388,7,2015-09-13,0.0,0,0,0,a,a,2260.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3723,389,7,2015-09-13,0.0,0,0,0,a,c,6690.0,8.0,2011.0,0,0.0,0.0,0
3724,391,7,2015-09-13,0.0,0,0,0,a,a,460.0,11.0,2014.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
3725,392,7,2015-09-13,0.0,0,0,0,a,a,2120.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3726,393,7,2015-09-13,0.0,0,0,0,d,c,4820.0,3.0,2008.0,0,0.0,0.0,0
3727,394,7,2015-09-13,0.0,0,0,0,d,a,10850.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3728,395,7,2015-09-13,0.0,0,0,0,a,a,3620.0,2.0,2013.0,0,0.0,0.0,0
3729,397,7,2015-09-13,0.0,0,0,0,a,c,130.0,7.2247043363994745,2008.6688567674114,1,27.0,2013.0,"Feb,May,Aug,Nov"
3730,398,7,2015-09-13,0.0,0,0,0,c,c,1540.0,7.2247043363994745,2008.6688567674114,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
3731,399,7,2015-09-13,0.0,0,0,0,a,a,5360.0,9.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
3732,403,7,2015-09-13,0.0,0,0,0,a,a,4970.0,7.0,2015.0,0,0.0,0.0,0
3733,404,7,2015-09-13,0.0,0,0,0,a,c,1420.0,7.2247043363994745,2008.6688567674114,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
3734,405,7,2015-09-13,0.0,0,0,0,a,a,1080.0,4.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
3735,406,7,2015-09-13,0.0,0,0,0,d,c,8240.0,3.0,2001.0,1,10.0,2013.0,"Feb,May,Aug,Nov"
3736,407,7,2015-09-13,0.0,0,0,0,a,a,5890.0,10.0,2003.0,1,14.0,2011.0,"Feb,May,Aug,Nov"
3737,408,7,2015-09-13,0.0,0,0,0,c,a,1560.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
3738,409,7,2015-09-13,0.0,0,0,0,d,c,840.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
3739,410,7,2015-09-13,0.0,0,0,0,c,a,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
3740,411,7,2015-09-13,0.0,0,0,0,d,c,8460.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3741,412,7,2015-09-13,0.0,0,0,0,d,c,4460.0,7.2247043363994745,2008.6688567674114,1,39.0,2010.0,"Jan,Apr,Jul,Oct"
3742,413,7,2015-09-13,0.0,0,0,0,a,c,760.0,9.0,2014.0,0,0.0,0.0,0
3743,414,7,2015-09-13,0.0,0,0,0,d,c,6210.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
3744,415,7,2015-09-13,0.0,0,0,0,d,c,6910.0,4.0,2005.0,0,0.0,0.0,0
3745,416,7,2015-09-13,0.0,0,0,0,a,c,4650.0,6.0,2014.0,0,0.0,0.0,0
3746,417,7,2015-09-13,0.0,0,0,0,a,c,840.0,7.2247043363994745,2008.6688567674114,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
3747,418,7,2015-09-13,0.0,0,0,0,a,a,1060.0,5.0,2009.0,1,27.0,2011.0,"Feb,May,Aug,Nov"
3748,420,7,2015-09-13,0.0,0,0,0,d,c,250.0,7.2247043363994745,2008.6688567674114,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
3749,421,7,2015-09-13,0.0,0,0,0,c,c,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
3750,422,7,2015-09-13,0.0,0,0,0,a,c,2880.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3751,424,7,2015-09-13,0.0,0,0,0,d,c,1250.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
3752,425,7,2015-09-13,0.0,0,0,0,d,c,1460.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3753,426,7,2015-09-13,0.0,0,0,0,a,a,250.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3754,427,7,2015-09-13,0.0,0,0,0,a,c,70.0,7.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3755,428,7,2015-09-13,0.0,0,0,0,d,a,2960.0,12.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec"
3756,429,7,2015-09-13,0.0,0,0,0,d,c,16350.0,7.0,2005.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
3757,430,7,2015-09-13,0.0,0,0,0,d,c,12870.0,10.0,2008.0,0,0.0,0.0,0
3758,431,7,2015-09-13,0.0,0,0,0,d,c,4520.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3759,432,7,2015-09-13,0.0,0,0,0,a,a,810.0,5.0,2013.0,0,0.0,0.0,0
3760,433,7,2015-09-13,1.0,0,0,0,a,c,30030.0,11.0,2010.0,0,0.0,0.0,0
3761,434,7,2015-09-13,0.0,0,0,0,a,a,13020.0,8.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
3762,435,7,2015-09-13,0.0,0,0,0,a,a,910.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3763,440,7,2015-09-13,0.0,0,0,0,d,a,3900.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov"
3764,441,7,2015-09-13,0.0,0,0,0,d,a,2530.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3765,442,7,2015-09-13,0.0,0,0,0,c,a,500.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
3766,445,7,2015-09-13,0.0,0,0,0,a,a,240.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3767,446,7,2015-09-13,0.0,0,0,0,a,a,340.0,10.0,2000.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
3768,447,7,2015-09-13,0.0,0,0,0,a,c,1510.0,9.0,2013.0,0,0.0,0.0,0
3769,448,7,2015-09-13,0.0,0,0,0,a,c,3970.0,9.0,2009.0,0,0.0,0.0,0
3770,449,7,2015-09-13,0.0,0,0,0,a,c,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3771,450,7,2015-09-13,0.0,0,0,0,c,a,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec"
3772,451,7,2015-09-13,0.0,0,0,0,a,a,2460.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3773,452,7,2015-09-13,0.0,0,0,0,a,c,1850.0,8.0,2013.0,1,5.0,2011.0,"Feb,May,Aug,Nov"
3774,453,7,2015-09-13,1.0,0,0,0,a,c,75860.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3775,455,7,2015-09-13,0.0,0,0,0,d,c,7660.0,9.0,2010.0,0,0.0,0.0,0
3776,456,7,2015-09-13,0.0,0,0,0,a,c,140.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3777,457,7,2015-09-13,0.0,0,0,0,d,c,13140.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
3778,458,7,2015-09-13,0.0,0,0,0,c,a,3390.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3779,459,7,2015-09-13,0.0,0,0,0,a,a,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov"
3780,461,7,2015-09-13,0.0,0,0,0,d,c,1790.0,7.0,2013.0,1,40.0,2013.0,"Jan,Apr,Jul,Oct"
3781,463,7,2015-09-13,0.0,0,0,0,a,a,4160.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3782,465,7,2015-09-13,0.0,0,0,0,d,c,10890.0,4.0,2005.0,0,0.0,0.0,0
3783,466,7,2015-09-13,0.0,0,0,0,a,c,3110.0,3.0,2003.0,0,0.0,0.0,0
3784,467,7,2015-09-13,0.0,0,0,0,a,c,20390.0,4.0,2008.0,0,0.0,0.0,0
3785,468,7,2015-09-13,0.0,0,0,0,c,c,5260.0,9.0,2012.0,0,0.0,0.0,0
3786,470,7,2015-09-13,0.0,0,0,0,a,c,50.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3787,471,7,2015-09-13,0.0,0,0,0,d,a,5300.0,7.2247043363994745,2008.6688567674114,1,45.0,2009.0,"Feb,May,Aug,Nov"
3788,472,7,2015-09-13,0.0,0,0,0,c,c,5030.0,8.0,2011.0,0,0.0,0.0,0
3789,473,7,2015-09-13,0.0,0,0,0,a,a,50.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3790,475,7,2015-09-13,0.0,0,0,0,a,a,140.0,9.0,2005.0,0,0.0,0.0,0
3791,477,7,2015-09-13,0.0,0,0,0,d,a,770.0,7.0,2010.0,1,35.0,2010.0,"Jan,Apr,Jul,Oct"
3792,481,7,2015-09-13,0.0,0,0,0,c,c,7470.0,7.2247043363994745,2008.6688567674114,1,44.0,2012.0,"Feb,May,Aug,Nov"
3793,484,7,2015-09-13,0.0,0,0,0,a,c,14300.0,3.0,2011.0,0,0.0,0.0,0
3794,485,7,2015-09-13,0.0,0,0,0,d,c,3270.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Jan,Apr,Jul,Oct"
3795,486,7,2015-09-13,0.0,0,0,0,a,a,2320.0,7.2247043363994745,2008.6688567674114,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
3796,487,7,2015-09-13,0.0,0,0,0,d,c,2180.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
3797,488,7,2015-09-13,0.0,0,0,0,a,c,2890.0,4.0,2014.0,0,0.0,0.0,0
3798,490,7,2015-09-13,0.0,0,0,0,a,a,660.0,4.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
3799,491,7,2015-09-13,0.0,0,0,0,d,c,4680.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
3800,492,7,2015-09-13,0.0,0,0,0,a,a,1740.0,3.0,2008.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct"
3801,493,7,2015-09-13,0.0,0,0,0,d,c,1150.0,7.2247043363994745,2008.6688567674114,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
3802,495,7,2015-09-13,0.0,0,0,0,d,a,5470.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3803,497,7,2015-09-13,0.0,0,0,0,a,c,1610.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3804,498,7,2015-09-13,0.0,0,0,0,a,a,990.0,7.2247043363994745,2008.6688567674114,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
3805,499,7,2015-09-13,0.0,0,0,0,c,c,450.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
3806,500,7,2015-09-13,0.0,0,0,0,d,c,10690.0,9.0,2007.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct"
3807,501,7,2015-09-13,0.0,0,0,0,a,c,1620.0,9.0,2006.0,0,0.0,0.0,0
3808,502,7,2015-09-13,0.0,0,0,0,a,a,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3809,504,7,2015-09-13,0.0,0,0,0,c,c,820.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3810,505,7,2015-09-13,0.0,0,0,0,a,a,350.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Feb,May,Aug,Nov"
3811,506,7,2015-09-13,0.0,0,0,0,a,a,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
3812,507,7,2015-09-13,0.0,0,0,0,a,c,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3813,508,7,2015-09-13,0.0,0,0,0,a,c,1280.0,7.2247043363994745,2008.6688567674114,1,40.0,2011.0,"Jan,Apr,Jul,Oct"
3814,509,7,2015-09-13,0.0,0,0,0,a,a,4740.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3815,510,7,2015-09-13,0.0,0,0,0,a,c,8260.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3816,511,7,2015-09-13,0.0,0,0,0,a,a,2060.0,9.0,2009.0,0,0.0,0.0,0
3817,512,7,2015-09-13,1.0,0,0,0,b,b,590.0,7.2247043363994745,2008.6688567674114,1,5.0,2013.0,"Mar,Jun,Sept,Dec"
3818,514,7,2015-09-13,0.0,0,0,0,c,c,1200.0,7.0,2012.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct"
3819,515,7,2015-09-13,0.0,0,0,0,d,c,11260.0,7.2247043363994745,2008.6688567674114,1,9.0,2011.0,"Feb,May,Aug,Nov"
3820,516,7,2015-09-13,0.0,0,0,0,a,c,20.0,7.2247043363994745,2008.6688567674114,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
3821,517,7,2015-09-13,0.0,0,0,0,a,c,22490.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3822,518,7,2015-09-13,0.0,0,0,0,d,c,3330.0,3.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3823,519,7,2015-09-13,0.0,0,0,0,c,c,2510.0,8.0,2009.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
3824,520,7,2015-09-13,0.0,0,0,0,a,c,6900.0,7.2247043363994745,2008.6688567674114,1,40.0,2012.0,"Mar,Jun,Sept,Dec"
3825,521,7,2015-09-13,0.0,0,0,0,d,a,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec"
3826,522,7,2015-09-13,0.0,0,0,0,d,c,7160.0,11.0,2012.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct"
3827,524,7,2015-09-13,1.0,0,0,0,a,c,40860.0,9.0,2013.0,0,0.0,0.0,0
3828,527,7,2015-09-13,0.0,0,0,0,d,c,5830.0,4.0,2008.0,0,0.0,0.0,0
3829,528,7,2015-09-13,0.0,0,0,0,a,c,20620.0,7.2247043363994745,2008.6688567674114,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3830,529,7,2015-09-13,0.0,0,0,0,d,c,12920.0,9.0,2012.0,0,0.0,0.0,0
3831,530,7,2015-09-13,1.0,0,0,0,a,c,18160.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3832,531,7,2015-09-13,0.0,0,0,0,a,c,4030.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3833,532,7,2015-09-13,0.0,0,0,0,a,c,1070.0,8.0,2010.0,0,0.0,0.0,0
3834,533,7,2015-09-13,0.0,0,0,0,a,c,5950.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3835,534,7,2015-09-13,0.0,0,0,0,d,a,1200.0,9.0,2009.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct"
3836,535,7,2015-09-13,0.0,0,0,0,a,a,3570.0,4.0,2007.0,0,0.0,0.0,0
3837,536,7,2015-09-13,0.0,0,0,0,a,c,4700.0,9.0,2002.0,1,31.0,2013.0,"Feb,May,Aug,Nov"
3838,537,7,2015-09-13,0.0,0,0,0,a,a,600.0,5.0,2002.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct"
3839,538,7,2015-09-13,0.0,0,0,0,a,a,990.0,2.0,2010.0,0,0.0,0.0,0
3840,539,7,2015-09-13,0.0,0,0,0,a,a,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
3841,540,7,2015-09-13,0.0,0,0,0,d,c,810.0,7.2247043363994745,2008.6688567674114,1,48.0,2012.0,"Jan,Apr,Jul,Oct"
3842,541,7,2015-09-13,0.0,0,0,0,a,c,650.0,7.0,1990.0,0,0.0,0.0,0
3843,542,7,2015-09-13,0.0,0,0,0,a,a,7280.0,9.0,2012.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
3844,543,7,2015-09-13,0.0,0,0,0,c,a,1080.0,12.0,2012.0,0,0.0,0.0,0
3845,545,7,2015-09-13,0.0,0,0,0,a,c,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov"
3846,547,7,2015-09-13,0.0,0,0,0,d,c,8990.0,11.0,2009.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
3847,548,7,2015-09-13,0.0,0,0,0,d,c,3760.0,2.0,2009.0,0,0.0,0.0,0
3848,549,7,2015-09-13,0.0,0,0,0,a,c,2330.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3849,550,7,2015-09-13,0.0,0,0,0,d,c,50.0,6.0,2015.0,0,0.0,0.0,0
3850,551,7,2015-09-13,0.0,0,0,0,a,c,2190.0,9.0,2013.0,0,0.0,0.0,0
3851,552,7,2015-09-13,0.0,0,0,0,a,a,4260.0,7.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3852,553,7,2015-09-13,0.0,0,0,0,c,a,3040.0,9.0,2002.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3853,554,7,2015-09-13,0.0,0,0,0,c,c,1200.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3854,555,7,2015-09-13,0.0,0,0,0,d,a,1560.0,1.0,2014.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec"
3855,557,7,2015-09-13,0.0,0,0,0,a,a,250.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3856,558,7,2015-09-13,0.0,0,0,0,a,a,3000.0,2.0,2010.0,0,0.0,0.0,0
3857,561,7,2015-09-13,0.0,0,0,0,d,a,14300.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3858,562,7,2015-09-13,1.0,0,0,0,b,c,1210.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3859,563,7,2015-09-13,0.0,0,0,0,a,a,700.0,3.0,2015.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct"
3860,564,7,2015-09-13,0.0,0,0,0,d,c,6540.0,7.2247043363994745,2008.6688567674114,1,14.0,2013.0,"Jan,Apr,Jul,Oct"
3861,565,7,2015-09-13,0.0,0,0,0,a,c,160.0,7.0,2007.0,0,0.0,0.0,0
3862,566,7,2015-09-13,0.0,0,0,0,a,a,3620.0,7.2247043363994745,2008.6688567674114,1,40.0,2013.0,"Jan,Apr,Jul,Oct"
3863,567,7,2015-09-13,0.0,0,0,0,c,a,1010.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov"
3864,568,7,2015-09-13,0.0,0,0,0,d,c,4270.0,7.2247043363994745,2008.6688567674114,1,1.0,2013.0,"Jan,Apr,Jul,Oct"
3865,570,7,2015-09-13,0.0,0,0,0,a,a,180.0,11.0,2006.0,0,0.0,0.0,0
3866,571,7,2015-09-13,0.0,0,0,0,d,a,2110.0,11.0,1995.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
3867,572,7,2015-09-13,0.0,0,0,0,d,c,9230.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct"
3868,573,7,2015-09-13,0.0,0,0,0,a,a,1190.0,11.0,2012.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct"
3869,574,7,2015-09-13,0.0,0,0,0,d,a,4400.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3870,575,7,2015-09-13,0.0,0,0,0,a,a,960.0,5.0,2008.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct"
3871,577,7,2015-09-13,0.0,0,0,0,a,c,2270.0,7.2247043363994745,2008.6688567674114,1,35.0,2012.0,"Mar,Jun,Sept,Dec"
3872,578,7,2015-09-13,1.0,0,0,0,d,a,12700.0,4.0,2013.0,0,0.0,0.0,0
3873,579,7,2015-09-13,0.0,0,0,0,c,a,20970.0,11.0,2012.0,0,0.0,0.0,0
3874,580,7,2015-09-13,0.0,0,0,0,a,c,170.0,2.0,2009.0,0,0.0,0.0,0
3875,581,7,2015-09-13,0.0,0,0,0,a,a,7250.0,12.0,2013.0,0,0.0,0.0,0
3876,582,7,2015-09-13,0.0,0,0,0,a,a,120.0,7.2247043363994745,2008.6688567674114,0,0.0,0.0,0
3877,584,7,2015-09-13,0.0,0,0,0,d,a,1360.0,7.2247043363994745,2008.6688567674114,1,35.0,2010.0,"Mar,Jun,Sept,Dec"
3878,585,7,2015-09-13,0.0,0,0,0,d,c,440.0,4.0,2014.0,0,0.0,0.0,0
3879,586,7,2015-09-13,0.0,0,0,0,a,c,250.0,10.0,2008.0,0,0.0,0.0,0
3880,587,7,2015-09-13,0.0,0,0,0,d,c,330.0,9.0,2006.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
3881,588,7,2015-09-13,0.0,0,0,0,d,c,15720.0,3.0,2010.0,0,0.0,0.0,0
3882,589,7,2015-09-13,0.0,0,0,0,a,c,360.0,7.2247043363994745,2008.6688567674114,1,18.0,2013.0,"Feb,May,Aug,Nov"
3883,590,7,2015-09-13,0.0,0,0,0,d,c,4520.0,9.0,2010.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct"
3884,591,7,2015-09-13,0.0,0,0,0,a,c,3340.0,7.2247043363994745,2008.6688567674114,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
3885,592,7,2015-09-13,0.0,0,0,0,a,a,2540.0,6.0,2005.0,0,0.0,0.0,0
3886,593,7,2015-09-13,0.0,0,0,0,a,c,33060.0,3.0,2010.0,0,0.0,0.0,0
3887,597,7,2015-09-13,0.0,0,0,0,a,a,150.0,9.0,2008.0,1,1.0,2012.0,"Mar,Jun,Sept,Dec"
3888,598,7,2015-09-13,0.0,0,0,0,c,a,550.0,12.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct"
3889,600,7,2015-09-13,0.0,0,0,0,d,c,17340.0,6.0,2010.0,1,9.0,2011.0,"Feb,May,Aug,Nov"
3890,601,7,2015-09-13,0.0,0,0,0,d,a,8220.0,4.0,2014.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct"
3891,602,7,2015-09-13,0.0,0,0,0,a,a,2710.0,7.0,2001.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec"
